student_id,gender,age,study_hours,attendance_rate,previous_scores,parental_education,school_type,extracurricular,final_math_score
2352,Female,18,11.3,50.2,85.3,Bachelor’s,Public,1,84.3
2353,Male,15,2.7,63.7,40.6,Bachelor’s,Private,2,57.2
2354,Female,16,12.2,79.9,97.5,High School,Private,0,100.0
2355,Female,17,18.6,90.0,70.9,Master’s,Private,4,100.0
2356,Female,17,19.4,56.7,99.0,Master’s,Private,3,100.0
2357,Female,15,11.7,55.5,43.5,Bachelor’s,Public,4,67.5
2358,Male,17,10.2,96.1,75.0,Master’s,Private,0,96.6
2359,Female,18,19.0,87.6,61.0,High School,Private,0,100.0
2360,Male,17,14.1,79.5,90.6,Master’s,Public,1,100.0
2361,Female,17,3.2,88.5,61.7,Bachelor’s,Private,2,78.3
2362,Female,18,10.4,71.4,55.6,High School,Public,3,85.1
2363,Male,15,6.3,87.9,91.5,High School,Private,3,92.9
2364,Female,15,10.5,68.6,62.5,High School,Private,4,88.1
2365,Female,18,10.2,62.2,41.0,Bachelor’s,Public,1,68.4
2366,Female,18,12.5,86.5,63.4,Bachelor’s,Private,0,89.6
2367,Male,18,8.4,71.0,79.3,Master’s,Private,1,85.1
2368,Female,17,5.0,99.1,55.3,Bachelor’s,Private,3,83.8
2369,Male,18,11.1,67.5,65.9,High School,Private,2,82.2
2370,Female,16,16.9,96.1,43.4,Bachelor’s,Public,4,100.0
2371,Male,17,14.0,96.6,75.3,Bachelor’s,Private,0,100.0
2372,Male,15,8.1,62.1,85.4,Master’s,Public,0,80.1
2373,Female,15,18.8,89.9,64.8,High School,Public,0,99.5
2374,Female,15,18.4,71.7,65.2,Master’s,Private,2,92.5
2375,Male,17,5.8,95.9,45.3,Master’s,Public,3,77.9
2376,Male,16,2.7,72.5,52.1,Master’s,Private,3,55.2
2377,Female,18,15.3,87.2,49.3,High School,Public,1,93.3
2378,Male,18,16.9,73.3,68.9,Master’s,Public,1,98.6
2379,Female,15,19.4,61.4,71.8,High School,Public,3,100.0
2380,Female,15,18.0,60.0,96.9,Master’s,Public,0,100.0
2381,Female,17,12.8,71.3,44.4,Master’s,Private,2,81.9
2382,Female,16,11.5,87.8,76.0,High School,Private,3,97.3
2383,Male,18,2.5,80.3,71.6,Bachelor’s,Private,2,73.1
2384,Female,17,6.4,84.4,71.0,Master’s,Private,4,86.0
2385,Male,18,10.3,64.1,92.4,Bachelor’s,Public,0,92.3
2386,Female,15,13.3,74.1,52.3,Master’s,Private,4,85.5
2387,Male,18,12.0,52.2,42.4,Bachelor’s,Private,3,73.4
2388,Female,16,15.4,90.9,80.3,Bachelor’s,Private,1,100.0
2389,Male,16,7.0,99.5,60.7,Bachelor’s,Public,3,94.2
2390,Male,15,12.2,70.3,41.1,Bachelor’s,Public,4,75.0
2391,Female,16,3.6,50.5,55.1,Bachelor’s,Public,2,61.7
2392,Female,16,9.4,58.5,58.6,High School,Public,3,85.7
2393,Female,17,15.5,82.6,77.0,Bachelor’s,Public,1,100.0
2394,Female,18,14.5,80.6,50.4,High School,Private,4,88.1
2395,Male,15,19.8,89.4,64.8,Master’s,Public,3,100.0
2396,Female,15,7.0,62.7,68.9,High School,Private,4,68.4
2397,Male,15,11.0,88.2,67.6,Bachelor’s,Public,4,89.3
2398,Male,15,7.9,84.4,98.4,High School,Public,0,100.0
2399,Female,15,9.9,66.1,42.7,Bachelor’s,Public,2,72.8
2400,Male,16,17.4,77.3,97.1,High School,Public,0,100.0
2401,Male,17,14.3,57.4,74.9,Master’s,Public,4,92.6
2402,Male,15,17.9,72.6,87.7,Bachelor’s,Public,1,100.0
2403,Male,17,5.7,94.1,65.8,Bachelor’s,Private,1,74.4
2404,Female,17,17.7,71.1,67.2,High School,Public,0,93.1
2405,Female,16,3.1,92.0,92.8,High School,Public,1,94.2
2406,Female,15,18.0,79.5,93.8,High School,Private,4,100.0
2407,Female,16,7.9,59.6,54.3,High School,Public,3,72.8
2408,Male,15,7.7,79.1,52.0,High School,Public,4,80.0
2409,Male,16,11.2,75.3,69.8,Bachelor’s,Private,3,100.0
2410,Female,17,18.9,69.9,94.0,Master’s,Private,1,100.0
2411,Female,15,2.9,56.0,59.3,High School,Public,2,65.6
2412,Female,18,8.3,70.8,79.1,Bachelor’s,Public,2,93.2
2413,Male,17,17.4,53.6,82.5,Master’s,Public,4,100.0
2414,Female,18,9.1,54.9,86.7,Master’s,Public,4,91.9
2415,Female,17,5.6,70.8,73.8,High School,Public,1,74.1
2416,Female,16,9.6,65.3,64.1,Bachelor’s,Public,2,82.3
2417,Male,15,8.9,96.3,98.0,Bachelor’s,Private,2,100.0
2418,Male,17,18.5,68.8,76.7,Bachelor’s,Private,4,100.0
2419,Male,16,15.7,87.9,83.7,Bachelor’s,Private,2,100.0
2420,Male,15,11.1,76.5,60.7,Bachelor’s,Private,4,87.0
2421,Male,15,19.8,85.2,80.2,Master’s,Public,0,100.0
2422,Male,17,10.4,63.0,55.5,Master’s,Private,2,82.4
2423,Male,15,3.0,97.1,54.7,Master’s,Public,3,72.3
2424,Male,17,6.7,76.5,82.9,Bachelor’s,Public,1,85.7
2425,Female,15,9.8,91.6,71.3,Master’s,Private,4,93.0
2426,Female,18,4.8,68.3,81.0,Master’s,Public,2,80.2
2427,Male,16,19.1,55.0,56.2,High School,Private,2,98.0
2428,Male,18,15.8,83.7,75.9,Master’s,Private,4,100.0
2429,Female,17,6.8,50.4,66.6,High School,Private,3,74.5
2430,Male,18,12.6,73.8,75.8,Bachelor’s,Private,2,92.9
2431,Male,17,15.0,59.6,57.5,Bachelor’s,Private,0,86.8
2432,Male,15,18.9,81.4,82.9,Bachelor’s,Public,1,100.0
2433,Female,15,17.9,99.0,88.4,Bachelor’s,Private,4,100.0
2434,Female,17,11.3,73.2,55.6,Master’s,Public,2,87.0
2435,Female,18,15.9,90.9,58.0,High School,Public,1,93.4
2436,Female,15,12.1,75.4,79.7,Bachelor’s,Public,4,96.8
2437,Female,16,11.9,74.8,81.7,Bachelor’s,Public,4,98.5
2438,Male,15,4.1,96.5,82.2,High School,Private,4,100.0
2439,Female,16,4.3,94.5,81.0,High School,Public,3,98.2
2440,Male,18,11.5,89.3,63.6,High School,Private,0,91.0
2441,Male,16,6.8,64.8,63.7,High School,Public,4,91.1
2442,Female,16,2.4,77.3,55.3,High School,Private,3,61.3
2443,Female,16,15.0,61.2,49.4,Master’s,Private,4,84.0
2444,Male,16,2.6,72.2,81.6,High School,Private,4,86.8
2445,Male,15,12.7,74.2,45.6,Master’s,Private,3,82.6
2446,Male,16,11.7,91.6,96.3,High School,Private,0,100.0
2447,Female,15,19.4,94.8,89.6,High School,Public,1,100.0
2448,Female,16,10.7,70.7,91.5,Bachelor’s,Public,2,100.0
2449,Female,17,3.1,50.9,94.4,Bachelor’s,Public,4,75.6
2450,Female,18,11.9,93.1,64.5,Bachelor’s,Public,0,89.6
2451,Female,16,17.1,58.7,90.8,Bachelor’s,Private,2,100.0
2452,Male,17,19.9,81.1,49.5,Bachelor’s,Public,4,100.0
2453,Female,16,9.7,51.2,41.3,Bachelor’s,Public,2,68.9
2454,Male,16,7.8,70.0,87.1,High School,Public,3,99.5
2455,Male,16,18.3,99.3,44.5,High School,Public,0,92.2
2456,Male,17,5.4,55.0,99.3,Bachelor’s,Public,0,85.5
2457,Female,18,13.1,71.2,80.5,Bachelor’s,Private,1,100.0
2458,Female,17,9.3,65.4,85.2,Bachelor’s,Private,1,85.4
2459,Female,18,2.7,95.3,54.7,High School,Public,2,77.6
2460,Male,16,8.3,93.5,80.4,Bachelor’s,Private,3,100.0
2461,Male,15,6.8,61.9,42.6,Bachelor’s,Public,2,68.1
2462,Male,16,14.3,54.1,90.3,High School,Private,4,90.3
2463,Male,18,19.1,81.4,50.2,High School,Private,0,97.3
2464,Male,17,6.8,66.8,81.8,Master’s,Public,2,88.3
2465,Male,16,16.6,83.6,53.5,Bachelor’s,Private,2,100.0
2466,Female,17,3.0,51.6,44.1,High School,Public,0,52.7
2467,Female,17,11.7,56.7,68.9,Master’s,Public,0,74.5
2468,Female,17,3.3,84.3,50.2,High School,Private,1,74.1
2469,Female,16,18.8,60.6,83.8,Master’s,Private,1,100.0
2470,Male,17,15.8,92.9,54.3,Master’s,Private,0,96.0
2471,Male,17,13.8,52.9,60.5,Bachelor’s,Private,2,82.2
2472,Female,16,16.8,60.8,74.0,Bachelor’s,Public,4,100.0
2473,Male,17,13.7,99.9,57.1,Master’s,Public,2,100.0
2474,Female,16,19.4,71.7,62.7,Bachelor’s,Public,4,100.0
2475,Female,18,14.9,85.1,88.9,High School,Public,0,100.0
2476,Female,18,18.6,59.1,50.8,High School,Public,4,91.1
2477,Male,18,11.3,80.5,44.9,Master’s,Public,1,74.5
2478,Female,17,4.1,86.3,59.7,Master’s,Private,0,63.8
2479,Female,15,11.5,65.7,65.5,High School,Public,3,87.6
2480,Female,15,4.3,91.4,72.6,High School,Public,4,78.7
2481,Male,17,12.7,80.2,62.3,Master’s,Private,4,91.5
2482,Male,15,10.7,69.5,87.4,High School,Private,3,95.9
2483,Female,16,13.2,77.9,42.4,High School,Public,3,76.0
2484,Male,15,2.2,78.8,65.9,Master’s,Public,0,74.0
2485,Male,17,5.5,58.3,62.9,Bachelor’s,Private,2,68.2
2486,Male,17,10.8,70.1,78.9,High School,Public,3,82.1
2487,Male,16,19.1,67.2,98.0,Bachelor’s,Private,4,100.0
2488,Male,18,8.9,70.0,70.6,Bachelor’s,Private,3,94.4
2489,Male,17,9.6,88.1,99.2,High School,Private,0,100.0
2490,Male,16,14.9,74.1,58.1,Bachelor’s,Public,0,91.6
2491,Male,15,12.9,97.0,41.9,Master’s,Public,4,93.2
2492,Male,15,7.4,64.7,49.9,High School,Private,4,74.5
2493,Male,16,9.4,70.8,63.7,High School,Private,4,82.3
2494,Female,16,5.9,89.3,59.0,Bachelor’s,Public,2,76.3
2495,Female,17,19.4,77.3,45.8,High School,Public,4,93.4
2496,Male,15,4.4,77.4,66.0,High School,Public,0,73.4
2497,Female,16,8.7,52.7,60.3,Bachelor’s,Private,0,71.9
2498,Female,15,2.5,69.9,47.4,Bachelor’s,Private,3,64.3
2499,Male,16,6.0,63.5,57.8,High School,Private,4,70.2
2500,Male,15,16.0,100.0,93.2,High School,Public,2,100.0
2501,Male,18,5.6,65.4,58.1,Master’s,Private,1,66.9
2502,Female,17,3.4,94.2,82.8,Master’s,Private,3,87.9
2503,Female,15,10.5,83.8,76.7,High School,Private,2,86.2
2504,Male,18,2.2,67.0,65.6,High School,Public,4,69.0
2505,Male,15,3.5,77.2,54.3,Master’s,Private,2,66.5
2506,Male,15,16.5,92.0,62.1,Bachelor’s,Private,1,100.0
2507,Female,18,15.9,94.2,75.5,High School,Public,2,100.0
2508,Female,15,18.5,58.0,61.0,Master’s,Private,1,93.7
2509,Female,15,17.4,67.0,52.9,Master’s,Public,1,100.0
2510,Female,17,14.3,66.8,47.0,High School,Public,1,84.2
2511,Male,18,2.9,52.1,92.8,High School,Private,2,73.7
2512,Male,18,16.1,79.9,66.4,Master’s,Public,4,100.0
2513,Male,16,17.2,92.7,77.5,High School,Private,0,100.0
2514,Male,15,16.4,69.1,69.4,Bachelor’s,Public,0,95.7
2515,Female,17,11.2,87.0,92.4,High School,Private,2,100.0
2516,Female,15,6.2,81.4,72.8,Master’s,Public,4,85.1
2517,Male,15,17.2,68.8,68.8,Master’s,Public,0,93.8
2518,Male,16,15.1,57.1,95.5,High School,Public,1,100.0
2519,Female,15,19.7,85.5,83.2,Master’s,Private,2,100.0
2520,Male,17,4.8,92.7,46.7,Bachelor’s,Private,2,75.9
2521,Female,17,6.1,84.3,50.7,High School,Private,3,74.7
2522,Male,16,5.8,50.9,87.2,High School,Public,3,71.0
2523,Male,15,16.3,60.8,90.2,Master’s,Public,3,100.0
2524,Male,17,5.4,53.5,72.7,Bachelor’s,Private,4,66.5
2525,Male,15,3.2,78.5,73.3,High School,Private,2,78.5
2526,Male,15,20.0,87.8,77.9,Master’s,Public,3,100.0
2527,Male,15,2.4,55.5,66.3,High School,Public,2,60.7
2528,Male,16,17.0,91.9,80.8,Bachelor’s,Public,1,100.0
2529,Female,15,8.6,77.8,46.5,Master’s,Private,3,74.8
2530,Female,17,17.1,84.5,97.7,High School,Public,2,100.0
2531,Female,15,12.0,98.6,85.0,Master’s,Private,4,100.0
2532,Female,17,18.2,54.2,77.9,Master’s,Public,4,99.3
2533,Female,15,18.7,95.1,59.0,Bachelor’s,Private,4,100.0
2534,Male,17,2.2,56.3,49.7,Bachelor’s,Public,3,54.2
2535,Male,17,3.4,69.6,64.6,High School,Public,4,75.0
2536,Female,15,6.5,92.6,79.7,Master’s,Private,0,89.5
2537,Male,15,14.0,95.3,78.0,Master’s,Public,1,100.0
2538,Female,17,18.0,75.3,63.0,Master’s,Public,2,95.0
2539,Female,18,10.3,79.7,76.8,High School,Public,0,92.0
2540,Male,16,12.9,85.4,88.8,Bachelor’s,Private,3,100.0
2541,Male,18,5.4,91.6,41.6,Bachelor’s,Public,2,67.3
2542,Male,18,16.5,56.1,67.0,Master’s,Private,2,92.4
2543,Female,15,19.4,90.5,85.5,High School,Public,4,100.0
2544,Male,16,6.8,74.1,72.8,Master’s,Public,2,71.7
2545,Female,18,10.9,72.5,79.1,Bachelor’s,Private,2,87.6
2546,Female,15,3.6,71.2,71.0,Master’s,Private,1,68.0
2547,Female,18,12.1,75.5,99.5,Master’s,Private,3,100.0
2548,Male,18,11.1,97.3,43.3,Master’s,Private,0,80.1
2549,Male,15,4.6,77.4,69.5,Bachelor’s,Private,4,82.4
2550,Female,15,10.0,97.7,45.5,High School,Private,1,93.1
2551,Male,15,8.0,59.0,49.6,Master’s,Public,0,61.3
2552,Male,16,11.4,86.2,63.0,Bachelor’s,Public,0,90.7
2553,Male,18,12.5,90.6,49.3,Master’s,Public,1,93.6
2554,Female,15,2.2,84.0,97.8,High School,Public,4,98.2
2555,Female,17,15.7,80.3,96.8,Master’s,Private,3,100.0
2556,Male,18,14.8,78.2,60.2,High School,Public,1,96.8
2557,Female,17,8.6,93.0,78.4,Bachelor’s,Public,1,100.0
2558,Male,16,3.0,91.1,72.0,High School,Public,1,87.6
2559,Male,15,15.6,56.1,88.9,High School,Private,4,100.0
2560,Male,17,19.2,92.4,77.6,Bachelor’s,Private,1,100.0
2561,Male,16,6.3,70.7,40.0,High School,Public,1,63.6
2562,Female,15,7.8,62.7,85.8,High School,Private,2,83.1
2563,Female,17,5.3,93.5,84.8,Bachelor’s,Public,2,86.9
2564,Female,17,12.4,71.6,70.6,High School,Private,2,94.1
2565,Male,16,4.8,90.4,94.2,High School,Public,2,96.9
2566,Male,15,8.4,63.2,94.5,Master’s,Private,1,91.7
2567,Male,15,14.5,50.2,71.4,High School,Public,2,85.4
2568,Female,17,12.1,74.8,76.5,High School,Public,0,100.0
2569,Male,17,9.0,55.0,99.8,High School,Private,3,100.0
2570,Female,17,9.6,87.7,57.9,Bachelor’s,Private,2,84.1
2571,Female,15,12.1,63.8,59.5,High School,Private,4,85.4
2572,Female,16,2.1,72.2,51.0,Bachelor’s,Private,3,65.6
2573,Female,16,3.4,54.4,93.8,Bachelor’s,Public,0,80.6
2574,Female,15,17.9,64.3,84.7,High School,Public,3,100.0
2575,Female,18,3.4,89.1,46.3,High School,Public,3,70.7
2576,Male,16,14.7,57.6,98.9,High School,Public,0,94.8
2577,Male,17,18.6,82.4,83.9,High School,Public,2,100.0
2578,Female,18,6.9,95.9,91.0,High School,Public,0,94.5
2579,Female,18,8.7,84.0,42.9,High School,Public,4,83.8
2580,Male,16,12.2,90.6,70.3,High School,Public,0,95.9
2581,Female,18,17.9,55.4,81.9,Bachelor’s,Private,1,100.0
2582,Female,18,19.0,62.5,72.6,Master’s,Public,1,94.3
2583,Male,16,15.3,94.7,80.0,Bachelor’s,Private,3,100.0
2584,Female,16,3.6,85.8,89.1,High School,Private,2,88.4
2585,Female,18,14.0,82.0,62.5,Master’s,Private,2,90.5
2586,Female,17,9.4,83.2,90.9,Master’s,Private,1,96.3
2587,Male,15,10.5,70.7,49.8,High School,Public,4,86.6
2588,Male,18,2.9,52.2,56.3,High School,Private,0,57.6
2589,Male,18,5.4,89.2,42.6,Bachelor’s,Public,0,75.0
2590,Female,17,16.2,83.9,61.9,Master’s,Public,0,97.2
2591,Female,18,10.2,73.6,62.8,Master’s,Private,4,86.4
2592,Male,18,7.4,95.0,88.3,High School,Public,4,96.4
2593,Female,15,8.9,66.8,79.2,High School,Public,0,89.4
2594,Female,15,17.4,64.7,66.2,Master’s,Private,0,93.0
2595,Female,15,15.5,93.6,79.1,Master’s,Private,4,100.0
2596,Female,16,6.9,89.8,43.2,High School,Public,0,68.5
2597,Female,16,4.1,75.7,50.8,High School,Public,4,84.1
2598,Male,15,6.5,56.5,77.6,High School,Public,3,79.5
2599,Female,15,18.6,60.8,78.5,Bachelor’s,Public,1,98.7
2600,Male,16,12.5,82.8,86.4,Bachelor’s,Private,1,97.0
2601,Female,17,11.6,69.3,64.2,High School,Private,4,91.7
2602,Male,18,12.7,91.8,83.4,Bachelor’s,Private,0,100.0
2603,Female,18,8.6,97.5,81.0,Master’s,Private,1,95.9
2604,Male,15,16.5,90.3,97.8,Master’s,Public,2,100.0
2605,Female,17,11.4,68.9,52.9,High School,Private,0,77.1
2606,Male,16,4.1,89.4,73.1,Master’s,Public,4,86.8
2607,Female,15,4.3,67.6,76.1,Master’s,Public,2,86.0
2608,Male,17,11.7,58.4,99.9,Master’s,Private,4,100.0
2609,Female,17,18.9,51.7,52.1,Master’s,Public,0,73.5
2610,Male,17,7.6,69.3,71.4,Master’s,Public,3,82.0
2611,Male,16,17.7,95.2,60.8,Bachelor’s,Public,3,100.0
2612,Female,16,15.8,61.9,71.6,Bachelor’s,Private,3,99.7
2613,Female,18,6.5,60.3,53.9,High School,Public,0,69.5
2614,Male,18,2.7,98.5,42.9,Master’s,Public,0,68.5
2615,Female,17,3.8,51.3,74.4,Bachelor’s,Public,2,66.1
2616,Male,17,15.1,89.3,60.2,Bachelor’s,Public,0,90.4
2617,Male,16,5.6,66.1,50.9,Bachelor’s,Private,0,58.2
2618,Male,18,8.7,51.9,59.4,Master’s,Private,2,67.8
2619,Female,17,11.0,95.9,43.0,Bachelor’s,Public,2,88.0
2620,Male,18,15.1,57.0,97.0,High School,Public,4,100.0
2621,Male,18,4.0,77.6,74.9,High School,Public,1,69.0
2622,Female,17,9.3,63.7,88.9,Master’s,Private,1,91.6
2623,Female,16,10.7,53.3,65.4,High School,Private,4,87.5
2624,Female,17,11.7,52.5,94.2,Bachelor’s,Public,3,88.1
2625,Female,17,16.7,55.8,69.0,Master’s,Public,0,93.0
2626,Male,18,5.1,53.6,74.4,High School,Private,2,61.3
2627,Male,17,16.5,88.0,69.5,Master’s,Public,2,100.0
2628,Male,16,14.5,74.3,84.0,Bachelor’s,Private,3,98.8
2629,Male,17,12.0,67.1,74.0,High School,Public,2,94.3
2630,Female,16,14.6,70.9,56.3,Bachelor’s,Public,3,98.5
2631,Male,16,9.4,96.4,48.7,High School,Public,4,93.0
2632,Male,18,4.5,95.5,76.4,Master’s,Public,3,95.0
2633,Female,15,14.0,85.8,69.4,High School,Private,1,93.9
2634,Male,15,11.4,94.2,45.8,High School,Private,3,90.8
2635,Male,18,13.5,66.0,63.7,High School,Private,4,92.4
2636,Male,17,8.1,69.1,70.9,Master’s,Public,3,77.9
2637,Male,18,18.3,80.7,89.6,High School,Public,4,100.0
2638,Male,16,12.6,81.2,44.6,Bachelor’s,Private,1,83.6
2639,Male,15,3.5,74.1,60.9,Master’s,Private,0,66.0
2640,Female,18,10.1,70.0,89.4,Master’s,Public,4,100.0
2641,Female,17,15.6,99.3,78.9,Bachelor’s,Private,0,100.0
2642,Male,18,16.3,91.1,57.4,Master’s,Public,4,100.0
2643,Male,15,10.9,71.7,90.7,High School,Private,3,100.0
2644,Female,18,18.1,86.4,69.6,Master’s,Public,0,100.0
2645,Male,18,6.8,63.5,69.9,Bachelor’s,Public,4,78.5
2646,Male,15,9.4,55.0,98.6,Master’s,Private,4,93.6
2647,Male,16,18.2,67.6,96.8,Bachelor’s,Private,0,100.0
2648,Female,16,18.1,70.1,61.5,Master’s,Public,4,100.0
2649,Male,15,14.3,50.8,48.4,Bachelor’s,Public,0,67.8
2650,Female,18,17.5,90.7,59.5,Master’s,Private,1,95.7
2651,Male,15,3.6,68.0,41.8,High School,Public,2,59.5
2652,Female,16,17.6,79.0,41.2,Bachelor’s,Private,1,88.7
2653,Female,17,7.8,53.7,63.7,Bachelor’s,Public,0,69.9
2654,Male,18,5.2,58.7,96.5,Master’s,Private,3,76.8
2655,Female,16,6.3,94.5,92.3,Master’s,Public,3,100.0
2656,Male,18,9.5,80.4,70.7,Master’s,Public,2,90.5
2657,Female,15,6.5,97.5,73.9,High School,Public,0,100.0
2658,Male,17,7.8,99.9,40.4,Master’s,Public,4,83.8
2659,Male,15,4.4,68.6,52.9,Bachelor’s,Public,1,62.2
2660,Female,17,7.3,64.9,41.5,Master’s,Public,1,64.1
2661,Male,18,12.3,92.9,85.3,High School,Public,2,100.0
2662,Male,18,10.0,99.9,48.7,Master’s,Private,2,83.7
2663,Female,15,8.2,81.5,92.1,Master’s,Private,2,100.0
2664,Male,17,15.4,89.8,78.6,Bachelor’s,Public,2,100.0
2665,Male,17,18.1,89.1,53.8,Master’s,Private,2,100.0
2666,Female,18,15.6,67.8,49.5,High School,Private,2,81.5
2667,Female,15,8.0,78.7,77.7,Master’s,Public,4,95.5
2668,Male,17,15.4,91.7,94.1,Master’s,Private,4,100.0
2669,Male,18,4.7,84.4,83.1,Bachelor’s,Public,1,94.0
2670,Female,16,4.3,51.1,60.9,Master’s,Private,1,69.9
2671,Female,15,8.2,66.8,75.2,Bachelor’s,Private,2,85.6
2672,Male,16,16.5,57.2,58.6,Bachelor’s,Private,1,87.8
2673,Female,15,6.4,61.6,99.9,Master’s,Public,2,85.6
2674,Male,18,3.1,95.3,84.9,Bachelor’s,Private,4,91.8
2675,Male,17,4.4,51.8,76.9,Bachelor’s,Public,3,70.2
2676,Male,17,17.5,61.0,65.4,Master’s,Public,4,100.0
2677,Male,17,13.4,65.5,77.1,Master’s,Private,0,93.1
2678,Male,15,6.6,80.8,60.5,High School,Public,4,76.9
2679,Female,18,12.0,76.7,41.7,High School,Public,0,71.3
2680,Female,16,11.5,60.9,63.7,Bachelor’s,Private,1,93.5
2681,Female,18,13.8,58.2,95.8,Bachelor’s,Public,4,100.0
2682,Female,16,6.2,61.8,77.6,Master’s,Private,3,83.8
2683,Male,15,17.6,75.1,45.0,High School,Private,4,93.9
2684,Male,15,7.6,63.6,93.1,High School,Public,4,91.9
2685,Male,16,14.5,97.4,56.1,Master’s,Private,4,100.0
2686,Male,16,2.3,73.2,54.6,Master’s,Private,2,61.9
2687,Female,16,8.7,52.9,57.8,Master’s,Public,4,72.0
2688,Male,18,8.3,86.5,74.6,Master’s,Public,4,100.0
2689,Male,16,11.8,66.4,72.7,High School,Public,3,89.1
2690,Female,15,3.3,82.7,69.5,Master’s,Public,0,67.4
2691,Female,15,16.2,64.0,83.1,Master’s,Private,0,93.9
2692,Female,17,5.9,78.5,59.0,High School,Private,3,79.8
2693,Female,16,14.2,88.6,86.9,Master’s,Private,1,100.0
2694,Male,18,16.5,96.4,50.5,High School,Private,4,100.0
2695,Male,18,12.1,63.1,87.0,High School,Private,1,94.5
2696,Female,18,15.3,66.7,79.8,Master’s,Public,3,100.0
2697,Male,17,13.9,73.2,81.0,Master’s,Private,1,100.0
2698,Male,15,8.4,96.4,68.9,Bachelor’s,Private,0,95.1
2699,Male,18,16.6,95.1,80.0,Bachelor’s,Private,2,100.0
2700,Female,15,7.3,54.5,44.8,High School,Private,1,63.1
2701,Male,17,12.3,56.6,91.1,High School,Public,2,98.4
2702,Female,16,15.4,74.8,43.3,Bachelor’s,Public,1,89.4
2703,Male,16,8.8,55.3,48.9,High School,Public,3,65.9
2704,Male,16,7.4,67.3,74.6,Bachelor’s,Private,2,84.7
2705,Male,18,10.3,57.4,84.4,Master’s,Private,1,82.7
2706,Female,16,16.7,81.8,44.6,Master’s,Private,3,89.1
2707,Male,18,18.7,97.5,95.2,Master’s,Public,0,100.0
2708,Female,17,11.8,99.8,98.4,High School,Private,4,100.0
2709,Female,17,13.9,68.8,76.4,Master’s,Public,3,97.3
2710,Female,18,18.3,80.0,68.9,High School,Private,3,100.0
2711,Male,15,3.8,92.8,84.5,Master’s,Public,0,90.8
2712,Male,16,6.2,55.9,59.7,High School,Public,2,59.4
2713,Male,16,14.8,84.5,69.6,High School,Private,1,90.3
2714,Male,16,16.8,70.4,95.0,Bachelor’s,Private,2,100.0
2715,Female,18,17.4,60.3,97.3,Bachelor’s,Public,3,100.0
2716,Female,17,9.5,70.1,95.6,Bachelor’s,Public,1,100.0
2717,Female,16,3.6,53.8,55.7,High School,Public,4,68.6
2718,Male,17,9.9,84.8,53.9,Bachelor’s,Public,4,86.2
2719,Female,16,6.2,62.6,57.9,Bachelor’s,Public,1,66.8
2720,Male,16,7.2,65.6,66.5,Bachelor’s,Private,3,74.5
2721,Female,18,15.9,56.1,58.9,High School,Public,0,83.1
2722,Male,15,3.4,93.2,62.5,High School,Private,2,65.5
2723,Male,18,16.9,74.7,77.2,Bachelor’s,Private,2,100.0
2724,Female,16,9.7,78.6,85.8,Bachelor’s,Private,0,93.3
2725,Female,16,12.7,78.5,84.1,High School,Private,0,94.9
2726,Female,15,3.6,70.5,88.9,High School,Private,4,82.6
2727,Female,17,8.1,59.6,41.9,Bachelor’s,Public,0,59.5
2728,Male,17,3.6,87.3,42.9,Bachelor’s,Private,1,65.0
2729,Female,16,19.3,56.4,87.4,Bachelor’s,Public,4,100.0
2730,Female,17,16.5,55.2,72.0,High School,Private,3,97.7
2731,Female,16,10.3,85.5,74.7,Bachelor’s,Public,4,100.0
2732,Male,15,6.0,60.4,43.2,High School,Private,4,66.6
2733,Male,15,18.8,65.3,55.3,Master’s,Public,2,94.9
2734,Female,16,8.2,73.8,78.3,Bachelor’s,Public,0,96.2
2735,Male,15,4.9,72.5,91.6,Master’s,Public,1,82.5
2736,Female,18,12.1,85.4,95.0,High School,Private,0,100.0
2737,Male,18,19.0,81.2,70.0,Master’s,Public,2,100.0
2738,Male,15,2.1,82.2,72.7,Bachelor’s,Private,0,73.1
2739,Male,16,6.3,85.7,90.0,Master’s,Private,1,94.1
2740,Male,16,18.9,64.6,72.3,Master’s,Public,0,95.0
2741,Female,15,5.1,66.1,71.0,Master’s,Private,2,84.9
2742,Female,17,4.0,71.9,94.3,High School,Private,1,83.7
2743,Female,18,12.3,65.4,87.4,Bachelor’s,Private,0,89.6
2744,Male,17,17.5,99.2,94.5,High School,Private,2,100.0
2745,Female,16,10.6,90.7,53.1,Master’s,Public,2,92.5
2746,Female,16,19.9,58.2,71.5,Master’s,Private,4,100.0
2747,Female,17,14.2,50.3,90.5,High School,Public,1,83.3
2748,Male,15,3.3,52.1,46.7,High School,Private,1,56.1
2749,Male,17,19.9,62.2,87.7,Master’s,Public,0,100.0
2750,Male,17,9.3,55.7,51.0,Bachelor’s,Public,4,69.4
2751,Female,18,7.2,76.7,88.5,High School,Private,1,89.7
2752,Female,18,12.0,92.9,76.7,Master’s,Private,2,97.8
2753,Female,17,7.5,86.8,51.6,Master’s,Private,1,74.2
2754,Male,17,3.6,60.8,68.4,Bachelor’s,Private,4,66.4
2755,Male,16,2.0,70.0,80.9,Master’s,Private,3,81.6
2756,Female,18,10.1,75.4,78.0,High School,Public,2,91.8
2757,Male,18,17.1,90.5,65.6,Master’s,Public,1,89.7
2758,Male,16,12.3,92.0,94.0,Master’s,Public,2,100.0
